title,labels,predicted,is_right,intersection
Решение по делу 1-24/2018 - 158 ч.2 п.а - судья Лойко Василий Васильевич - 21/02/2018 - РосПравосудие,"[158.0, 69.0, 316.0]","[127.0, 40.0, 58.0, 127.1, 75.0]",0,0
Решение по делу 1-5/2018 - 111 ч.2 п. - судья Иванов Дмитрий Васильевич - 21/02/2018 - РосПравосудие,"[111.0, 73.0, 73.0, 51.0]","[61.0, 127.0, 86.0, 127.1, 40.0]",0,0
Решение по делу 1-170/2018 - 322 ч.2 - судья Плиев Герман Анатольевич - 21/02/2018 - РосПравосудие,"[322.0, 317.0]","[12.0, 11.0, 322.0, 74.0, 13.0]",1,1
Решение по делу 1-14/2018 - 158 ч.1 - судья Богданова Наталья Сергеевна - 21/02/2018 - РосПравосудие,"[30.0, 158.0]","[127.0, 58.0, 75.0, 132.0, 206.0]",0,0
Решение по делу 1-17/2018 - 327 ч.1 - судья Щетинина Мария Владимировна - 21/02/2018 - РосПравосудие,"[327.0, 81.0]","[86.0, 78.0, 74.0, 43.0, 17.0]",0,0
Решение по делу 1-12/2018 - 264.1 - судья Спицына Марина Геннадьевна - 21/02/2018 - РосПравосудие,"[264.1, 316.0, 317.0]","[74.0, 73.0, 2.0, 82.1, 127.1]",0,0
Решение по делу 1-28/2018 - 314.1 ч.1 - судья Губина Л. М. - 21/02/2018 - РосПравосудие,"[314.1, 317.0]","[53.0, 73.0, 82.1, 74.0, 314.1]",1,1
Решение по делу 1-21/2018 - 238 ч.1 - судья Исаева Л. М. - 21/02/2018 - РосПравосудие,"[238.0, 317.0]","[80.0, 104.2, 47.0, 127.1, 72.0]",0,0
Решение по делу 1-15/2018 - 158 ч.2 п.б - судья Лавренко Игорь Александрович - 21/02/2018 - РосПравосудие,"[158.0, 69.0]","[61.0, 86.0, 58.0, 127.0, 6.0]",0,0
Решение по делу 1-76/2018 - 228 ч.1 - судья Рулев Игорь Анатольевич - 21/02/2018 - РосПравосудие,"[228.0, 317.0]","[74.0, 73.0, 63.1, 80.0, 70.0]",0,0
Решение по делу 1-44/2018 - 328 ч.1 - судья Орлов Борис Зинонович - 21/02/2018 - РосПравосудие,"[328.0, 317.0]","[74.0, 11.0, 73.0, 82.1, 79.0]",0,0
Решение по делу 1-30/2018 - 158 ч.3 п.а; 158 ч.3 п.а - судья Рылов Дмитрий Леонидович - 21/02/2018 - РосПравосудие,[158.0],"[296.0, 69.0, 309.0, 127.0, 303.0]",0,0
Решение по делу 1-163/2018 - 158 ч.1; 158 ч.2 п.в - судья Гусак А. А. - 21/02/2018 - РосПравосудие,"[158.0, 158.0, 158.0, 158.0, 158.0, 158.0, 158.0, 158.0, 158.0, 158.0, 69.0, 79.0, 70.0, 69.0]","[61.0, 127.0, 86.0, 296.0, 43.0]",0,0
Решение по делу 1-77/2018 - 228 ч.1 - судья Кайшев Андрей Егорович - 21/02/2018 - РосПравосудие,"[228.0, 317.0, 316.0]","[74.0, 73.0, 63.1, 78.0, 34.0]",0,0
Решение по делу 1-85/2018 - 228 ч.1 - судья Букреева С. И. - 21/02/2018 - РосПравосудие,"[228.0, 317.0]","[73.0, 80.0, 74.0, 72.0, 63.1]",0,0
Решение по делу 1-39/2018 - 228.1 ч.1 - судья Тюленев В. В. - 21/02/2018 - РосПравосудие,"[228.1, 73.0, 73.0, 91.0, 317.0]","[80.0, 73.0, 127.1, 127.0, 74.0]",1,1
"Решение по делу 1-33/2018 - 30 ч.3, ; 158 ч.2 п.а - судья Итикеев Аслям Зиннатович - 21/02/2018 - РосПравосудие","[30.0, 158.0, 317.0]","[127.0, 296.0, 6.0, 40.0, 61.0]",0,0
"Решение по делу 1-34/2018 - 158 ч.3 п.п.а,в - судья Итикеев Аслям Зиннатович - 21/02/2018 - РосПравосудие","[158.0, 73.0, 317.0]","[61.0, 127.0, 296.0, 58.0, 69.0]",0,0
Решение по делу 1-48/2018 - 160 ч.2 - судья Барышева Светлана Алексеевна - 21/02/2018 - РосПравосудие,"[160.0, 73.0, 317.0]","[61.0, 86.0, 43.0, 127.0, 63.1]",0,0
Решение по делу 1-36/2018 - 158 ч.3 п.а - судья Хайруллин Айдар Рифович - 21/02/2018 - РосПравосудие,"[158.0, 73.0, 317.0]","[6.0, 61.0, 58.0, 127.0, 296.0]",0,0
Решение по делу 1-28/2018 - судья Хайруллин Айдар Рифович - 21/02/2018 - РосПравосудие,"[158.0, 73.0, 317.0]","[61.0, 58.0, 6.0, 127.0, 132.0]",0,0
Решение по делу 1-17/2018 - 111 ч.2 п. - судья Мартьянова Ю. М. - 21/02/2018 - РосПравосудие,[111.0],"[308.0, 6.0, 107.0, 302.0, 307.0]",0,0
Решение по делу 1-34/2018 - 228 ч.1 - судья Тамаев А. Ф. - 21/02/2018 - РосПравосудие,"[228.0, 317.0]","[80.0, 73.0, 104.2, 74.0, 63.1]",0,0
Решение по делу 1-77/2018 - 159.2 ч.4 - судья Родивилова Е. О. - 21/02/2018 - РосПравосудие,"[159.0, 73.0, 317.0]","[189.0, 287.0, 264.0, 284.1, 285.3]",0,0
"Решение по делу 1-54/2018 - 30 ч.3, ; 161 ч.1 - судья Хабаров А. В. - 21/02/2018 - РосПравосудие","[30.0, 161.0]","[127.0, 58.0, 296.0, 78.0, 6.0]",0,0
Решение по делу 1-20/2018 - 160 ч.3 - судья Байдакова Любовь Анатольевна - 21/02/2018 - РосПравосудие,"[160.0, 73.0, 317.0]","[40.0, 122.0, 127.1, 73.0, 2.0]",1,1
Решение по делу 1-4/2018 - 264.1 - судья Хисматуллин Артур Фанусович - 21/02/2018 - РосПравосудие,"[264.1, 73.0, 73.0, 264.1, 264.1, 316.0]","[74.0, 73.0, 81.0, 80.0, 127.1]",1,1
Решение по делу 1-11/2018 - 119 ч.1 - судья Черноглазов Алексей Александрович - 21/02/2018 - РосПравосудие,[119.0],"[127.0, 6.0, 58.0, 61.0, 40.0]",0,0
Решение по делу 1-7/2018 - 319 ч.1 - судья Теньковская Галина Вячеславовна - 21/02/2018 - РосПравосудие,"[319.0, 319.0, 319.0, 319.0, 319.0, 319.0, 69.0]","[122.0, 286.1, 201.0, 318.0, 40.0]",0,0
Решение по делу 1-10/2018 - 112 ч.1 - судья Теньковская Галина Вячеславовна - 21/02/2018 - РосПравосудие,"[112.0, 73.0]","[61.0, 127.0, 132.0, 131.0, 127.1]",0,0
Решение по делу 1-5/2018 - 319 ч.1 - судья Сематкина Светлана Николаевна - 21/02/2018 - РосПравосудие,"[319.0, 71.0, 74.0, 112.0, 70.0, 71.0, 72.0, 317.0]","[40.0, 127.0, 86.0, 74.0, 127.1]",1,1
Решение по делу 1-9/2018 - 264.1 - судья Ускова Галина Хаётовна - 21/02/2018 - РосПравосудие,"[264.1, 317.0]","[127.1, 74.0, 127.0, 81.0, 78.0]",0,0
Решение по делу 1-13/2018 - 112 ч.1 - судья Симакова Тамара Ивановна - 21/02/2018 - РосПравосудие,"[119.0, 112.0, 69.0, 70.0, 317.0]","[127.0, 61.0, 6.0, 58.0, 69.0]",1,1
Решение по делу 1-26/2018 - 119 ч.1 - судья Четина Марина Александровна - 21/02/2018 - РосПравосудие,"[119.0, 317.0]","[127.0, 296.0, 61.0, 6.0, 40.0]",0,0
Решение по делу 1-7/2018 - 264.1 - судья Доюн Елена Юрьевна - 21/02/2018 - РосПравосудие,"[264.1, 47.0]","[73.0, 74.0, 80.0, 127.1, 82.1]",0,0
Решение по делу 1-77/2018 - 228 ч.1 - судья Кайшев Андрей Егорович - 21/02/2018 - РосПравосудие,"[228.0, 317.0, 316.0]","[74.0, 73.0, 63.1, 78.0, 34.0]",0,0
Решение по делу 1-36/2018 - 158 ч.2 п.в - судья Вышутина Т. Н. - 21/02/2018 - РосПравосудие,"[158.0, 73.0, 317.0]","[61.0, 296.0, 127.0, 132.0, 58.0]",0,0
Решение по делу 1-25/2018 - 337 ч.3 - судья Трофимов Николай Владимирович - 21/02/2018 - РосПравосудие,[337.0],"[338.0, 73.0, 74.0, 127.0, 81.0]",0,0
Решение по делу 1-134/2018 - 228 ч.2 - судья Моисеев Евгений Александрович - 21/02/2018 - РосПравосудие,"[228.0, 73.0, 316.0, 317.0]","[127.0, 61.0, 127.1, 127.2, 81.0]",0,0
Решение по делу 1-58/2018 - 228 ч.1 - судья Суйдимов С. Р. - 21/02/2018 - РосПравосудие,"[228.0, 316.0]","[73.0, 127.1, 122.0, 80.0, 82.0]",0,0
Решение по делу 1-12/2018 - 139 ч.1 - судья Раенгулов Алишер Булатович - 21/02/2018 - РосПравосудие,"[139.0, 70.0, 71.0]","[127.0, 61.0, 78.0, 86.0, 58.0]",0,0
Решение по делу 1-11/2018 - 264.1 - судья Тилькиджи Ксения Владимировна - 21/02/2018 - РосПравосудие,"[264.1, 70.0]","[74.0, 73.0, 43.0, 127.0, 82.1]",0,0
Решение по делу 1-7/2018 - 264.1 - судья Пескова Елена Викторовна - 21/02/2018 - РосПравосудие,"[264.1, 317.0]","[127.0, 74.0, 2.0, 40.0, 127.1]",0,0
Решение по делу 1-8/2018 - 319 ч.1 - судья Шкляр Анна Васильевна - 21/02/2018 - РосПравосудие,"[319.0, 317.0, 317.0]","[74.0, 295.0, 73.0, 63.1, 82.1]",0,0
Решение по делу 1-2/2018 - 264.1 - судья Плотникова Ирина Владимировна - 21/02/2018 - РосПравосудие,"[264.1, 69.0, 317.0]","[127.1, 73.0, 74.0, 40.0, 122.0]",0,0
Решение по делу 1-3/2018 - 264 ч.1 - судья Ярмолович Александр Николаевич - 21/02/2018 - РосПравосудие,"[70.0, 71.0, 73.0, 317.0]","[74.0, 78.0, 73.0, 82.1, 104.4]",1,1
Решение по делу 1-18/2018 - 264.1 - судья Лихобабина Екатерина Андреевна - 21/02/2018 - РосПравосудие,"[264.1, 317.0]","[127.0, 338.0, 73.0, 72.0, 151.0]",0,0
Решение по делу 1-119/2018 - 264 ч.1 - судья Трушкин Сергей Владимирович - 21/02/2018 - РосПравосудие,"[264.0, 316.0, 317.0]","[61.0, 127.0, 40.0, 22.0, 37.0]",0,0
Решение по делу 1-5/2018 - 159.2 - судья Нохманов Магомед Абдурахманович - 21/02/2018 - РосПравосудие,"[159.2, 316.0]","[61.0, 40.0, 43.0, 86.0, 2.0]",0,0
Решение по делу 1-20/2018 - 327 ч.1 - судья Скаскив Ольга Юрьевна - 21/02/2018 - РосПравосудие,"[327.0, 317.0]","[86.0, 74.0, 73.0, 43.0, 96.0]",0,0
Решение по делу 1-21/2018 - 327 ч.1 - судья Скаскив Ольга Юрьевна - 21/02/2018 - РосПравосудие,"[327.0, 317.0]","[74.0, 73.0, 86.0, 82.1, 43.0]",0,0
Решение по делу 1-2/2018 - 159.1 - судья Алиева Татьяна Владимировна - 21/02/2018 - РосПравосудие,"[159.1, 317.0, 316.0]","[296.0, 63.1, 74.0, 127.1, 43.0]",0,0
Решение по делу 1-2/2018 - 264.1 - судья Литвинова Наталья Викторовна - 21/02/2018 - РосПравосудие,"[264.1, 72.0]","[40.0, 72.0, 127.0, 122.0, 73.0]",1,1
Решение по делу 1-31/2018 - 228 ч.2 - судья Филимонова Анжелика Леонидовна - 21/02/2018 - РосПравосудие,"[228.0, 73.0, 81.0, 317.0]","[80.0, 74.0, 127.1, 73.0, 81.0]",1,2
Решение по делу 1-30/2018 - 112 ч.2 п.г - судья Александров Эрик Никандрович - 21/02/2018 - РосПравосудие,"[112.0, 73.0]","[38.0, 28.0, 61.0, 6.0, 127.0]",0,0
Решение по делу 1-69/2018 - 228 ч.2 - судья Ковалев Н. В. - 21/02/2018 - РосПравосудие,"[228.0, 73.0, 317.0]","[73.0, 72.0, 74.0, 70.0, 63.1]",1,1
Решение по делу 1-15/2018 (1-109/2017;) - 1; 158 ч.2 п.а - судья Давыденко Д. В. - 21/02/2018 - РосПравосудие,"[159.0, 158.0, 159.0, 158.0, 69.0, 158.0, 73.0]","[6.0, 75.0, 309.0, 76.2, 58.0]",0,0
"Решение по делу 1-64/2018 - 30 ч.3, ; 161 ч.1 - судья Олесова М. Г. - 21/02/2018 - РосПравосудие",[30.0],"[104.2, 200.3, 69.0, 104.3, 217.1]",0,0
Решение по делу 1-9/2018 - 264.1 - судья Девяткова Екатерина Николаевна - 21/02/2018 - РосПравосудие,"[264.1, 73.0, 317.0, 317.0]","[74.0, 73.0, 82.1, 127.1, 80.0]",1,1
Решение по делу 1-92/2018 - 161 ч.1 - судья Искуснова Анастасия Александровна - 21/02/2018 - РосПравосудие,[161.0],"[157.0, 127.0, 58.0, 6.0, 296.0]",0,0
Решение по делу 1-132/2018 - 228 ч.1 - судья Горин С. В. - 21/02/2018 - РосПравосудие,"[228.0, 317.0]","[74.0, 73.0, 295.0, 70.0, 82.1]",0,0
Решение по делу 1-80/2018 - 228 ч.1 - судья Кудашкин А. И. - 21/02/2018 - РосПравосудие,"[228.0, 73.0]","[74.0, 73.0, 43.0, 127.0, 205.3]",1,1
Решение по делу 1-117/2018 - 161 ч.2 п.г - судья Котунов Владислав Аркадьевич - 21/02/2018 - РосПравосудие,"[161.0, 317.0]","[61.0, 127.0, 69.0, 80.0, 86.0]",0,0
Решение по делу 1-3/2018 - 228 ч.2 - судья Задорожний С. А. - 21/02/2018 - РосПравосудие,"[228.0, 73.0, 228.0, 73.0, 317.0]","[127.1, 73.0, 80.0, 230.0, 127.0]",1,1
Решение по делу 1-35/2018 - 159 ч.1; 159 ч.2; 159 ч.2 - судья Блохина Валентина Викторовна - 21/02/2018 - РосПравосудие,"[159.0, 159.0, 159.0, 69.0, 72.0]","[127.2, 104.2, 127.0, 40.0, 127.1]",0,0
Решение по делу 1-10/2018 - 330 ч.1 - судья Сидорова Жанна Александровна - 21/02/2018 - РосПравосудие,[330.0],"[267.0, 146.0, 185.0, 158.0, 272.0]",0,0
Решение по делу 1-8/2018 - 158 ч.1 - судья Рудковский Владимир Владимирович - 21/02/2018 - РосПравосудие,"[158.0, 73.0, 317.0]","[127.0, 6.0, 40.0, 61.0, 296.0]",0,0
Решение по делу 1-21/2018 - 158 ч.1 - судья Торощин Максим Викторович - 21/02/2018 - РосПравосудие,"[158.0, 74.0, 70.0, 69.0, 317.0]","[296.0, 58.0, 74.0, 69.0, 70.0]",1,3
Решение по делу 1-19/2018 - 327 ч.1 - судья Скаскив Ольга Юрьевна - 21/02/2018 - РосПравосудие,"[327.0, 317.0]","[73.0, 74.0, 86.0, 82.1, 43.0]",0,0
Решение по делу 1-6/2018 - 119 ч.1 - судья Трошкин Александр Валентинович - 21/02/2018 - РосПравосудие,"[119.0, 73.0]","[127.0, 61.0, 6.0, 58.0, 69.0]",0,0
Решение по делу 1-8/2018 - 112 ч.1 - судья Петрова Валентина Витальевна - 21/02/2018 - РосПравосудие,"[112.0, 158.0, 112.0, 158.0, 69.0]","[157.0, 308.0, 125.0, 307.0, 309.0]",0,0
Решение по делу 1-15/2018 - 119 ч.1 - судья Катышева Марина Сергеевна - 21/02/2018 - РосПравосудие,"[119.0, 70.0]","[58.0, 127.0, 74.0, 40.0, 6.0]",0,0
Решение по делу 1-23/2018 - 314.1 ч.1; 112 ч.1 - судья Поташкин Е. С. - 21/02/2018 - РосПравосудие,"[314.1, 112.0, 314.1, 112.0, 69.0, 316.0, 317.0]","[58.0, 127.0, 78.0, 86.0, 80.0]",0,0
Решение по делу 1-139/2018 - 228 ч.2 - судья Бегунова Т. И. - 21/02/2018 - РосПравосудие,"[228.0, 91.0, 317.0]","[200.3, 53.1, 104.2, 283.1, 72.0]",0,0
"Решение по делу 1-21/2018 - 30 ч.3, ; 166 ч.1 - судья Южакова Марина Николаевна - 21/02/2018 - РосПравосудие","[30.0, 166.0, 69.0]","[86.0, 78.0, 127.0, 34.0, 127.1]",0,0
Решение по делу 1-14/2018 - 264.1 - судья Старухин Николай Алексеевич - 21/02/2018 - РосПравосудие,"[264.1, 70.0]","[74.0, 127.0, 73.0, 127.1, 43.0]",0,0
Решение по делу 1-15/2018 - 319 ч.1 - судья Морхова Лариса Николаевна - 21/02/2018 - РосПравосудие,"[319.0, 317.0]","[40.0, 122.0, 127.1, 127.0, 73.0]",0,0
Решение по делу 1-10/2018 - 264.1 - судья Несвит Евгений Александрович - 21/02/2018 - РосПравосудие,"[264.1, 161.0, 158.0]","[74.0, 86.0, 127.0, 78.0, 73.0]",0,0
Решение по делу 1-8/2018 - 158 ч.1 - судья Захарова Лира Анатольевна - 21/02/2018 - РосПравосудие,"[158.0, 69.0, 317.0]","[295.0, 296.0, 127.0, 6.0, 61.0]",0,0
